source,city,category,type,code,title,price,biomaterial_price,turnaround_time,url,scraped_at
Helix,Екатеринбург,Все анализы,analysis,13-132,"Антитела к бета-2-гликопротеину, IgМ",1680,,До 7 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-132,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-131,"Антитела к кардиолипину, IgМ",1365,,До 7 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-131,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-124,"Типирование парапротеина в сыворотке крови (с помощью иммунофиксации с панелью антисывороток IgG, IgA, IgM, IgD, IgE, kappa, lambda)",5975,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-124,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-122,Скрининг белка Бенс-Джонса в моче (иммунофиксация с поливалентной антисывороткой),2405,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-122,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-128,"Диагностика аутоиммунного энцефалита (антитела к NMDA рецептору, IgG)",5260,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-128,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-129,Определение активности ингибитора С1 фактора комплемента (C1INH),2295,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-129,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-123,Электрофорез белков мочи с определением типа протеинурии,1905,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-123,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-125,"Фенотипирование альфа-1-антитрипсина с помощью изоэлектрофокусирования PIM, PiZ, PiS и другие аллельные формы (эмфизема, ХОБЛ)",3085,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-125,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-126,"Антитела к экзокринной части поджелудочной железы, IgG",1395,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-126,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-127,"Альфа-1-антитрипсин в кале, кишечная потеря белка",2050,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-127,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-144,"Антигрупповые антитела со стандартными эритроцитами (естественные анти-А, анти-В, иммунные неполные анти-А, анти-В)",1355,,До 7 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-144,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-150,ЭЛИ-Висцеро-Тест-24 (антитела к 24 антигенам основных органов и систем человека),12400,,До 10 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-150,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-133,"Антитела к дезаминированным пептидам глиадина, IgA",1890,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-133,2026-08-02T07:17:09.253Z
